W WARNING: You specified different values for --load_checkpoint_dir and --save_checkpoint_dir, but you are running training and testing in a single invocation. The testing step will respect --load_checkpoint_dir, and thus WILL NOT TEST THE CHECKPOINT CREATED BY THE TRAINING STEP. Train and test in two separate invocations, specifying the correct --load_checkpoint_dir in both cases, or use the same location for loading and saving.
I Loading best validating checkpoint from pretrained/best_dev-732522
I Loading variable from checkpoint: beta1_power
I Loading variable from checkpoint: beta2_power
I Loading variable from checkpoint: cudnn_lstm/opaque_kernel
I Loading variable from checkpoint: cudnn_lstm/opaque_kernel/Adam
I Loading variable from checkpoint: cudnn_lstm/opaque_kernel/Adam_1
I Loading variable from checkpoint: global_step
I Loading variable from checkpoint: layer_1/bias
I Loading variable from checkpoint: layer_1/weights
I Loading variable from checkpoint: layer_2/bias
I Loading variable from checkpoint: layer_2/weights
I Loading variable from checkpoint: layer_3/bias
I Loading variable from checkpoint: layer_3/weights
I Loading variable from checkpoint: layer_5/bias
I Loading variable from checkpoint: layer_5/bias/Adam
I Loading variable from checkpoint: layer_5/bias/Adam_1
I Loading variable from checkpoint: layer_5/weights
I Loading variable from checkpoint: layer_5/weights/Adam
I Loading variable from checkpoint: layer_5/weights/Adam_1
I Initializing variable: layer_6/bias
I Initializing variable: layer_6/bias/Adam
I Initializing variable: layer_6/bias/Adam_1
I Initializing variable: layer_6/weights
I Initializing variable: layer_6/weights/Adam
I Initializing variable: layer_6/weights/Adam_1
I Initializing variable: learning_rate
I STARTING Optimization
Epoch 0 |   Training | Elapsed Time: 0:00:00 | Steps: 0 | Loss: 0.000000
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 38 | Loss: 73.934726
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 39 | Loss: 73.380249
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 40 | Loss: 73.071216
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 41 | Loss: 72.590851
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 42 | Loss: 72.167048
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 43 | Loss: 71.732938
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 44 | Loss: 71.296933
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 45 | Loss: 70.923964
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 46 | Loss: 70.361656
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 47 | Loss: 69.988506
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 48 | Loss: 69.460076
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 49 | Loss: 68.984025
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 50 | Loss: 68.581639
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 51 | Loss: 68.305434
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 52 | Loss: 68.000182
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 53 | Loss: 67.720175
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 54 | Loss: 67.492622
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 55 | Loss: 67.190422
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 56 | Loss: 66.954959
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 57 | Loss: 66.527801
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 58 | Loss: 66.094868
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 59 | Loss: 65.885519
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 60 | Loss: 65.619464
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 61 | Loss: 65.425444
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 62 | Loss: 65.291092
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 63 | Loss: 65.011965
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 64 | Loss: 64.701046
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 65 | Loss: 64.466244
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 66 | Loss: 64.182374
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 67 | Loss: 63.937502
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 68 | Loss: 63.685328
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 69 | Loss: 63.528689
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 70 | Loss: 63.409789
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 71 | Loss: 63.213113
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 72 | Loss: 63.047050
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 73 | Loss: 62.860270
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 74 | Loss: 62.627760
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 75 | Loss: 62.524080
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 76 | Loss: 62.333376
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 77 | Loss: 62.140828
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 78 | Loss: 62.011897
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 79 | Loss: 61.886571
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 80 | Loss: 61.774381
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 81 | Loss: 61.678914
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 82 | Loss: 61.526562
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 83 | Loss: 61.399459
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 84 | Loss: 61.305780
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 85 | Loss: 61.181897
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 86 | Loss: 61.046238
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 87 | Loss: 60.953062
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 88 | Loss: 60.861932
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 89 | Loss: 60.801199
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 90 | Loss: 60.763497
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 91 | Loss: 60.643156
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 92 | Loss: 60.499632
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 93 | Loss: 60.365808
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 94 | Loss: 60.362198
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 95 | Loss: 60.308096
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 96 | Loss: 60.150035
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 97 | Loss: 60.097435
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 98 | Loss: 59.944848
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 99 | Loss: 59.886399
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 100 | Loss: 59.794974
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 101 | Loss: 59.679131
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 102 | Loss: 59.611243
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 103 | Loss: 59.612734
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 104 | Loss: 59.521122
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 105 | Loss: 59.476722
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 106 | Loss: 59.374559
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 107 | Loss: 59.331756
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 108 | Loss: 59.331393
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 109 | Loss: 59.191910
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 110 | Loss: 59.016479
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 111 | Loss: 58.922486
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 112 | Loss: 58.801661
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 113 | Loss: 58.855246
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 114 | Loss: 58.878018
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 115 | Loss: 58.847138
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 116 | Loss: 58.754104
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 117 | Loss: 58.653433
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 118 | Loss: 58.656117
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 119 | Loss: 58.526174
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 120 | Loss: 58.532263
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 121 | Loss: 58.467905
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 122 | Loss: 58.429900
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 123 | Loss: 58.365334
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 124 | Loss: 58.293134
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 125 | Loss: 58.235450
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 126 | Loss: 58.179643
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 127 | Loss: 58.123289
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 128 | Loss: 58.112457
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 129 | Loss: 58.078505
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 130 | Loss: 58.052583
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 131 | Loss: 58.051783
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 132 | Loss: 58.015017
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 133 | Loss: 57.937446
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 134 | Loss: 57.966287
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 135 | Loss: 57.935838
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 136 | Loss: 57.897485
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 137 | Loss: 57.857217
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 138 | Loss: 57.827843
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 139 | Loss: 57.826395
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 140 | Loss: 57.728370
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 141 | Loss: 57.721679
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 142 | Loss: 57.718062
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 143 | Loss: 57.674277
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 144 | Loss: 57.698424
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 145 | Loss: 57.682541
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 146 | Loss: 57.667293
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 147 | Loss: 57.639275
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 148 | Loss: 57.644904
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 149 | Loss: 57.705751
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 150 | Loss: 57.667158
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 151 | Loss: 57.701713
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 152 | Loss: 57.708696
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 153 | Loss: 57.776275
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 154 | Loss: 57.742692
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 155 | Loss: 57.673385
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 156 | Loss: 57.643651
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 157 | Loss: 57.667378
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 158 | Loss: 57.704668
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 159 | Loss: 57.672593
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 160 | Loss: 57.718864
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 161 | Loss: 57.650926
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 162 | Loss: 57.598046
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 163 | Loss: 57.530484
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 164 | Loss: 57.543474
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 165 | Loss: 57.535176
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 166 | Loss: 57.520511
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 167 | Loss: 57.497583
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 168 | Loss: 57.445158
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 169 | Loss: 57.434352
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 170 | Loss: 57.397725
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 171 | Loss: 57.408458
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 172 | Loss: 57.396516
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 173 | Loss: 57.375653
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 174 | Loss: 57.368029
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 175 | Loss: 57.433872
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 176 | Loss: 57.426484
Epoch 0 |   Training | Elapsed Time: 0:00:40 | Steps: 177 | Loss: 57.468889
Epoch 0 |   Training | Elapsed Time: 0:00:40 | Steps: 178 | Loss: 57.438495
Epoch 0 |   Training | Elapsed Time: 0:00:40 | Steps: 179 | Loss: 57.406330
Epoch 0 |   Training | Elapsed Time: 0:00:41 | Steps: 180 | Loss: 57.468495
Epoch 0 |   Training | Elapsed Time: 0:00:41 | Steps: 181 | Loss: 57.527222
Epoch 0 |   Training | Elapsed Time: 0:00:41 | Steps: 182 | Loss: 57.546716
Epoch 0 |   Training | Elapsed Time: 0:00:41 | Steps: 183 | Loss: 57.551395
Epoch 0 |   Training | Elapsed Time: 0:00:42 | Steps: 184 | Loss: 57.591686
Epoch 0 |   Training | Elapsed Time: 0:00:42 | Steps: 185 | Loss: 57.575993
Epoch 0 |   Training | Elapsed Time: 0:00:42 | Steps: 186 | Loss: 57.573011
Epoch 0 |   Training | Elapsed Time: 0:00:42 | Steps: 187 | Loss: 57.588961
Epoch 0 |   Training | Elapsed Time: 0:00:43 | Steps: 188 | Loss: 57.587714
Epoch 0 |   Training | Elapsed Time: 0:00:43 | Steps: 189 | Loss: 57.551995
Epoch 0 |   Training | Elapsed Time: 0:00:43 | Steps: 190 | Loss: 57.560890
Epoch 0 |   Training | Elapsed Time: 0:00:43 | Steps: 191 | Loss: 57.547333
Epoch 0 |   Training | Elapsed Time: 0:00:44 | Steps: 192 | Loss: 57.531812
Epoch 0 |   Training | Elapsed Time: 0:00:44 | Steps: 193 | Loss: 57.535525
Epoch 0 |   Training | Elapsed Time: 0:00:44 | Steps: 194 | Loss: 57.490309
Epoch 0 |   Training | Elapsed Time: 0:00:44 | Steps: 195 | Loss: 57.490446
Epoch 0 |   Training | Elapsed Time: 0:00:45 | Steps: 196 | Loss: 57.486062
Epoch 0 |   Training | Elapsed Time: 0:00:45 | Steps: 197 | Loss: 57.497572
Epoch 0 |   Training | Elapsed Time: 0:00:45 | Steps: 198 | Loss: 57.490261
Epoch 0 |   Training | Elapsed Time: 0:00:45 | Steps: 199 | Loss: 57.535688
Epoch 0 |   Training | Elapsed Time: 0:00:46 | Steps: 200 | Loss: 57.508451
Epoch 0 |   Training | Elapsed Time: 0:00:46 | Steps: 201 | Loss: 57.516770
Epoch 0 |   Training | Elapsed Time: 0:00:46 | Steps: 202 | Loss: 57.551746
Epoch 0 |   Training | Elapsed Time: 0:00:47 | Steps: 203 | Loss: 57.536393
Epoch 0 |   Training | Elapsed Time: 0:00:47 | Steps: 204 | Loss: 57.518853
Epoch 0 |   Training | Elapsed Time: 0:00:47 | Steps: 205 | Loss: 57.503251
Epoch 0 |   Training | Elapsed Time: 0:00:47 | Steps: 206 | Loss: 57.506313
Epoch 0 |   Training | Elapsed Time: 0:00:48 | Steps: 207 | Loss: 57.512882
Epoch 0 |   Training | Elapsed Time: 0:00:48 | Steps: 208 | Loss: 57.524913
Epoch 0 |   Training | Elapsed Time: 0:00:48 | Steps: 209 | Loss: 57.514683
Epoch 0 |   Training | Elapsed Time: 0:00:48 | Steps: 210 | Loss: 57.511870
Epoch 0 |   Training | Elapsed Time: 0:00:49 | Steps: 211 | Loss: 57.551200
Epoch 0 |   Training | Elapsed Time: 0:00:49 | Steps: 212 | Loss: 57.584109
Epoch 0 |   Training | Elapsed Time: 0:00:49 | Steps: 213 | Loss: 57.610749
Epoch 0 |   Training | Elapsed Time: 0:00:50 | Steps: 214 | Loss: 57.634992
Epoch 0 |   Training | Elapsed Time: 0:00:50 | Steps: 215 | Loss: 57.629706
Epoch 0 |   Training | Elapsed Time: 0:00:50 | Steps: 216 | Loss: 57.658975
Epoch 0 |   Training | Elapsed Time: 0:00:50 | Steps: 217 | Loss: 57.685351
Epoch 0 |   Training | Elapsed Time: 0:00:51 | Steps: 218 | Loss: 57.671277
Epoch 0 |   Training | Elapsed Time: 0:00:51 | Steps: 219 | Loss: 57.683030
Epoch 0 |   Training | Elapsed Time: 0:00:51 | Steps: 220 | Loss: 57.721786
Epoch 0 |   Training | Elapsed Time: 0:00:51 | Steps: 221 | Loss: 57.751009
Epoch 0 |   Training | Elapsed Time: 0:00:52 | Steps: 222 | Loss: 57.708683
Epoch 0 |   Training | Elapsed Time: 0:00:52 | Steps: 223 | Loss: 57.721054
Epoch 0 |   Training | Elapsed Time: 0:00:52 | Steps: 224 | Loss: 57.723434
Epoch 0 |   Training | Elapsed Time: 0:00:53 | Steps: 225 | Loss: 57.759955
Epoch 0 |   Training | Elapsed Time: 0:00:53 | Steps: 226 | Loss: 57.798969
Epoch 0 |   Training | Elapsed Time: 0:00:53 | Steps: 227 | Loss: 57.803407
Epoch 0 |   Training | Elapsed Time: 0:00:53 | Steps: 228 | Loss: 57.813896
Epoch 0 |   Training | Elapsed Time: 0:00:54 | Steps: 229 | Loss: 57.833621
Epoch 0 |   Training | Elapsed Time: 0:00:54 | Steps: 230 | Loss: 57.874094
Epoch 0 |   Training | Elapsed Time: 0:00:54 | Steps: 231 | Loss: 57.838871
Epoch 0 |   Training | Elapsed Time: 0:00:55 | Steps: 232 | Loss: 57.870805
Epoch 0 |   Training | Elapsed Time: 0:00:55 | Steps: 233 | Loss: 57.895420
Epoch 0 |   Training | Elapsed Time: 0:00:55 | Steps: 234 | Loss: 57.895594
Epoch 0 |   Training | Elapsed Time: 0:00:55 | Steps: 235 | Loss: 57.909740
Epoch 0 |   Training | Elapsed Time: 0:00:56 | Steps: 236 | Loss: 57.920356
Epoch 0 |   Training | Elapsed Time: 0:00:56 | Steps: 237 | Loss: 57.901639
Epoch 0 |   Training | Elapsed Time: 0:00:56 | Steps: 238 | Loss: 57.912852
Epoch 0 |   Training | Elapsed Time: 0:00:57 | Steps: 239 | Loss: 57.943041
Epoch 0 |   Training | Elapsed Time: 0:00:57 | Steps: 240 | Loss: 57.944641
Epoch 0 |   Training | Elapsed Time: 0:00:57 | Steps: 241 | Loss: 57.955392
Epoch 0 |   Training | Elapsed Time: 0:00:57 | Steps: 242 | Loss: 57.990270
Epoch 0 |   Training | Elapsed Time: 0:00:58 | Steps: 243 | Loss: 57.998961
Epoch 0 |   Training | Elapsed Time: 0:00:58 | Steps: 244 | Loss: 58.069378
Epoch 0 |   Training | Elapsed Time: 0:00:58 | Steps: 245 | Loss: 58.092053
Epoch 0 |   Training | Elapsed Time: 0:00:59 | Steps: 246 | Loss: 58.103886
Epoch 0 |   Training | Elapsed Time: 0:00:59 | Steps: 247 | Loss: 58.096741
Epoch 0 |   Training | Elapsed Time: 0:00:59 | Steps: 248 | Loss: 58.150562
Epoch 0 |   Training | Elapsed Time: 0:01:00 | Steps: 249 | Loss: 58.189917
Epoch 0 |   Training | Elapsed Time: 0:01:00 | Steps: 250 | Loss: 58.194740
Epoch 0 |   Training | Elapsed Time: 0:01:00 | Steps: 251 | Loss: 58.250426
Epoch 0 |   Training | Elapsed Time: 0:01:00 | Steps: 252 | Loss: 58.281626
Epoch 0 |   Training | Elapsed Time: 0:01:01 | Steps: 253 | Loss: 58.302417
Epoch 0 |   Training | Elapsed Time: 0:01:01 | Steps: 254 | Loss: 58.310064
Epoch 0 |   Training | Elapsed Time: 0:01:01 | Steps: 255 | Loss: 58.334686
Epoch 0 |   Training | Elapsed Time: 0:01:02 | Steps: 256 | Loss: 58.356027
Epoch 0 |   Training | Elapsed Time: 0:01:02 | Steps: 257 | Loss: 58.376495
Epoch 0 |   Training | Elapsed Time: 0:01:02 | Steps: 258 | Loss: 58.405258
Epoch 0 |   Training | Elapsed Time: 0:01:03 | Steps: 259 | Loss: 58.419499
Epoch 0 |   Training | Elapsed Time: 0:01:03 | Steps: 260 | Loss: 58.430575
Epoch 0 |   Training | Elapsed Time: 0:01:03 | Steps: 261 | Loss: 58.469901
Epoch 0 |   Training | Elapsed Time: 0:01:03 | Steps: 262 | Loss: 58.487390
Epoch 0 |   Training | Elapsed Time: 0:01:04 | Steps: 263 | Loss: 58.492453
Epoch 0 |   Training | Elapsed Time: 0:01:04 | Steps: 264 | Loss: 58.525984
Epoch 0 |   Training | Elapsed Time: 0:01:04 | Steps: 265 | Loss: 58.555329
Epoch 0 |   Training | Elapsed Time: 0:01:05 | Steps: 266 | Loss: 58.554054
Epoch 0 |   Training | Elapsed Time: 0:01:05 | Steps: 267 | Loss: 58.602054
Epoch 0 |   Training | Elapsed Time: 0:01:05 | Steps: 268 | Loss: 58.627078
Epoch 0 |   Training | Elapsed Time: 0:01:06 | Steps: 269 | Loss: 58.654636
